disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4337,MIAMI,FL,33175.0,3.0,18444.0,0.0,Owner,Townhouse,0.0,0.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860148002008.0,91994c46-8d93-489b-bac8-420671d16b20,2010.0
4339,BAYAMON,PR,956.0,1.0,11112.0,0.0,Owner,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720210310312008.0,77fb6006-1388-4540-b1e2-b3068443d9e6,2010.0
4339,AGUADILLA,PR,603.0,1.0,,1.0,Owner,Townhouse,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720054007002001.0,2d68b9b9-47a5-4337-911a-e74e4713d848,2010.0
4586,GRAND PRAIRIE,TX,75052.0,1.0,,1.0,Renter,Apartment,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2042.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,2726.54,484391115381003.0,3a21e925-975c-4584-a3e4-abfd5360d85c,2020.0
4586,HOUSTON,TX,77008.0,2.0,40000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015112012007.0,4a552abf-1caa-4f43-8944-d3fbf456b946,2020.0
4337,HIALEAH,FL,33013.0,2.0,8000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860008051003.0,3bf972cf-b1da-4c59-86b7-80fad6cb322b,2010.0
4337,ORANGE PARK,FL,32073.0,1.0,75000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120190302031008.0,f133bf8d-e0f8-45aa-aab9-6c905401a880,2010.0
4337,LEHIGH ACRES,FL,33936.0,1.0,40000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710402071020.0,bcc9c48c-d724-4b03-9f91-c16f4e8cadfd,2010.0
4339,GUAYNABO,PR,969.0,3.0,77000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720610406022005.0,767f3691-ce9c-4fef-835b-60c07fe11c6b,2010.0
4337,MIRAMAR,FL,33025.0,3.0,30000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,120111103233005.0,a5534dc6-76b0-4401-917d-a082578e9845,2010.0
4337,GULFPORT,FL,33707.0,1.0,,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121030282001001.0,40f572fa-6207-494d-8591-299f4acf1259,2010.0
4337,MARGATE,FL,33063.0,4.0,65000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120110201011022.0,56fb73b5-bb9b-4e1a-8861-71656b6fcc0b,2010.0
4339,CAYEY,PR,736.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720352605004004.0,ea3afa81-f75d-4c07-aa39-0f6455854586,2010.0
4399,TALLAHASSEE,FL,32308.0,1.0,36244.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120730024031013.0,e6ce8ad9-5136-4a11-9654-19f2ca08b2fe,2010.0
4337,LABELLE,FL,33935.0,1.0,5000.0,0.0,Renter,Mobile Home,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120510004021020.0,945ec226-b5d2-4661-85dd-a83878dd1870,2010.0
4337,APOPKA,FL,32712.0,7.0,155000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120950178061036.0,71fd3c3b-a960-4c4d-8ab5-7c698182c21c,2010.0
4337,ORLANDO,FL,32807.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120950132021010.0,64cde3e9-9ff4-4ccc-9ebe-e8f20237f738,2010.0
4337,CAPE CORAL,FL,33904.0,1.0,12200.0,0.0,Renter,House/Duplex,0.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,120710106023014.0,892505d2-b24d-4e00-9869-fbde273aa583,2010.0
4337,PORT ST LUCIE,FL,34983.0,1.0,30000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121113820021003.0,535872ed-e9d6-4e4c-a13f-2d05375a1dde,2010.0
4339,YAUCO,PR,698.0,1.0,7200.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721537501021002.0,a734a390-2be0-4617-be5c-7a3d429adef1,2010.0
4611,HOUMA,LA,70364.0,1.0,10000.0,0.0,Renter,Mobile Home,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,897.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,221090002042000.0,c8a949e5-3a8d-4f51-8119-92997da9cbac,2020.0
4332,HOUSTON,TX,77091.0,3.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015320011002.0,bad66742-79e6-41ea-ac4a-e6110eb5b49e,2010.0
4337,PEMBROKE PINES,FL,33025.0,4.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110601212006.0,4270688a-b46c-4eeb-824a-8b7001c044e2,2010.0
4337,MIAMI,FL,33179.0,1.0,,0.0,Owner,Condo,0.0,0.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,341.7,120860098061000.0,4a6156eb-ba83-412e-b772-f5471379c10d,2010.0
4337,WINTER HAVEN,FL,33881.0,2.0,78000.0,0.0,Owner,Mobile Home,1.0,0.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121050141231040.0,bc01b44c-d22b-461e-aa67-71657ba563c5,2010.0
4337,SAINT PETERSBURG,FL,33705.0,1.0,15000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121030205003016.0,eb075b32-8252-4650-ab0d-5741d1c33bd5,2010.0
4337,NORTH MIAMI BEACH,FL,33162.0,1.0,21000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860002062046.0,151223e8-80f2-488e-bfe7-51c366afce62,2010.0
4337,MIAMI GARDENS,FL,33056.0,1.0,60000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860099032006.0,bfb24ef8-ca24-4ef0-bb39-034dcdb5476e,2010.0
4337,MIAMI,FL,33134.0,2.0,,0.0,Renter,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860058013003.0,1b88d3f5-ceed-491e-8c6a-3f30fa2b56fa,2010.0
4337,HOLIDAY,FL,34691.0,3.0,49000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121010304042014.0,f3883385-91b9-482c-8400-623d3d0b97bc,2010.0
4339,AGUADA,PR,602.0,1.0,11604.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,0.0,0.0,17.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,1.0,361.49,720034303003001.0,e649d7ca-3cba-47b2-a340-ae8fdb8f433f,2010.0
4559,LAKE CHARLES,LA,70615.0,5.0,24000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2184.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1.0,1850.89,220190014011046.0,feff5d39-8cfb-428b-94c9-0e2e36ca0cb8,2020.0
4611,NEW ORLEANS,LA,70125.0,4.0,46000.0,0.0,Renter,Townhouse,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,1.0,3869.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1.0,1325.71,220710069001011.0,52989c3f-a63f-49e0-9e00-316a81a27ca2,2020.0
4611,HARVEY,LA,70058.0,2.0,34992.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,1500.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1500.0,0.0,,0.0,,,,,,1.0,0.0,0.0,220510278103001.0,cfb113fb-af29-471b-bc2d-00215a40767a,2020.0
4332,GROVES,TX,77619.0,4.0,36000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,5399.59,1.0,0.0,24.0,,1.0,1.0,591.0,0.0,,1.0,1.0,1.0,2418.0,1.0,5399.59,0.0,,0.0,,,,,,1.0,1.0,2848.65,482450105003023.0,3cbaec37-d94f-488a-b137-f2ba9d88a126,2010.0
4337,HIALEAH,FL,33014.0,1.0,25000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860005052064.0,35b96f40-b0c7-4ea5-85ed-a00d2db07adb,2010.0
4337,MELROSE,FL,32666.0,2.0,29000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,10000.0,1.0,0.0,4.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1396.0,1.0,10000.0,0.0,,1.0,,,,,,1.0,0.0,341.7,121079503004022.0,26b8a26a-580b-4ddc-acce-2010b19eb217,2010.0
4339,FAJARDO,PR,738.0,3.0,,0.0,Owner,Townhouse,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720531505002003.0,93bd4675-b33d-42bb-bef7-8d65dec68d75,2010.0
4332,HOUSTON,TX,77072.0,1.0,,1.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482014532003020.0,5cf27c67-b5f3-47e5-8823-9616dd9ac533,2010.0
4332,HOUSTON,TX,77024.0,3.0,,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482014305002023.0,fe07b242-e199-4ad8-af97-a31d998a2029,2010.0
4337,BOCA RATON,FL,33434.0,1.0,5880.0,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120990077163006.0,0b52e609-985e-41f2-9ff4-18f7bd85b459,2010.0
4337,DORAL,FL,33178.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860090391005.0,b56bb461-94ae-464e-9f85-7bb34944e4cf,2010.0
4337,PORT ST. LUCIE,FL,34953.0,1.0,20000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1034.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121113821061042.0,fa2acccc-d6b3-48a6-bf21-920ec1e23237,2010.0
4337,FORT LAUDERDALE,FL,33334.0,2.0,39409.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110501001015.0,b56e5e25-3137-4ffc-9c71-94589039a343,2010.0
4337,TAMPA,FL,33604.0,5.0,,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120570008002013.0,b7fc7551-720d-4377-af80-69016d58ddbf,2010.0
4332,CYPRESS,TX,77433.0,5.0,39000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015410031016.0,f4c2bc4d-b0e8-4603-8ea7-004d1d85a900,2010.0
4332,HOUSTON,TX,77033.0,1.0,116500.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,482013321001008.0,33b65c34-5b9c-4956-b11c-d0e4cf6f8991,2010.0
4337,MIAMI,FL,33156.0,1.0,13116.0,0.0,Renter,Condo,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860078044004.0,482ccf56-5728-444b-b4c1-e0d4695ea2fc,2010.0
4337,MIAMI,FL,33134.0,1.0,30000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860056002011.0,c6d82e34-60aa-4921-80e5-9fb333ea42c0,2010.0
4337,DELTONA,FL,32725.0,1.0,35110.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,,,,,,1.0,0.0,,121270910011020.0,9bf21652-5861-4d78-b082-a3a94f7607c0,2010.0
4337,LEESBURG,FL,34788.0,1.0,,0.0,Owner,Mobile Home,0.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2192.0,1.0,1000.0,0.0,,0.0,,,,,,1.0,1.0,1927.8,120690303071029.0,95630b87-cfdf-4d76-ac5b-9d75d6f45ba2,2010.0
4337,BRADENTON,FL,34207.0,6.0,21336.0,1.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1063.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120810003082000.0,57d4c2dc-8e4f-49b6-99a3-d1e901760b1b,2010.0
4586,MANSFIELD,TX,76063.0,1.0,27600.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,484391115513006.0,6c09690d-f1ba-430b-a089-78caa802824a,2020.0
4611,DENHAM SPRINGS,LA,70726.0,1.0,20000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220630406013004.0,0a5245e8-540f-4e7b-baf2-56d18e65d159,2020.0
4611,MANDEVILLE,LA,70448.0,3.0,192000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,221030413011001.0,5719031c-e687-4d98-bb75-003a547b35dc,2020.0
4332,HOUSTON,TX,77007.0,3.0,57000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482015108002021.0,f18a9ff6-1133-40a1-a93e-14944ae936f9,2010.0
4332,HOUSTON,TX,77042.0,2.0,,0.0,Renter,House/Duplex,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482014508022004.0,e08963d6-f7e7-4416-960a-879d9fa55d56,2010.0
4337,ST PETERSBURG,FL,33709.0,3.0,50000.0,0.0,Owner,House/Duplex,0.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121030250172004.0,79760162-4684-4a95-acaf-26dbd0616efb,2010.0
4337,NAPLES,FL,34114.0,2.0,,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120210111021046.0,8eec5cea-0a7a-4b59-b20d-8d0b7e786e65,2010.0
4332,KATY,TX,77450.0,7.0,125000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,481576730021026.0,c4cdbcd8-48c8-4001-91dc-3b9314130a02,2010.0
4332,LA GRANGE,TX,78945.0,2.0,100000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,39540.39,1.0,0.0,36.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1068.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,5166.3,481499703006035.0,47904cc8-7869-428b-9d46-8ddc840a21c4,2010.0
4337,MIAMI,FL,33134.0,1.0,20000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860058011005.0,d9de8033-9005-488a-9c7e-7b04af2435b6,2010.0
4559,CAMPTI,LA,71411.0,1.0,10200.0,1.0,Renter,Mobile Home,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1276.0,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1.0,494.07,220690002004029.0,d0599b76-314e-4760-8b3e-18fe73f9a61b,2020.0
4611,WHITE CASTLE,LA,70788.0,2.0,0.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220479529022049.0,6638cd0e-799d-4ec1-b0ef-46e4275d6268,2020.0
4332,HOUSTON,TX,77048.0,1.0,30000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482013316022000.0,355160ee-9017-4aee-9619-815fb162ccc7,2010.0
4337,MIAMI,FL,33186.0,1.0,8880.0,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860189004018.0,c1078a1d-8ea4-49ac-bdb7-7c2103e0327a,2010.0
4337,MIAMI,FL,33126.0,2.0,50000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860057035002.0,d5209e6e-ffd8-4ea6-a38a-6c28122938b2,2010.0
4337,MIAMI,FL,33185.0,1.0,,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860164001018.0,4766ef7e-6948-413a-b8ef-bcbdc6be68ca,2010.0
4337,KEY LARGO,FL,33037.0,1.0,,0.0,Owner,House/Duplex,0.0,1.0,1.0,15660.0,1.0,0.0,3.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,3364.0,1.0,5660.0,0.0,,0.0,,,,,,1.0,0.0,0.0,120879705002041.0,0dbb9570-339b-4a38-ad52-1d5b6964dc79,2010.0
4337,MELBOURNE,FL,32901.0,1.0,20000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,1000.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120090651242019.0,15ff99df-18ae-4ecd-9c3f-82c5d2a2080b,2010.0
4339,TOA ALTA,PR,953.0,1.0,11400.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721355104001023.0,964e2a9d-524e-4f6e-bb27-2f983e84560d,2010.0
4586,BONHAM,TX,75418.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,3523.02,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1170.0,1.0,3523.02,0.0,,0.0,,,,,,1.0,0.0,1328.51,,5198bf40-ec29-4af5-8eb1-8a52d7e87f62,
4332,CLUTE,TX,77531.0,1.0,,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,480396638001002.0,578737cc-627e-4243-a3ac-b0572ce3988d,2010.0
4337,DAVIE,FL,33314.0,4.0,19000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1307.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110701014003.0,b27d7986-b0e6-46c7-b475-0267ea90c2d0,2010.0
4339,BAYAMON,PR,959.0,1.0,22000.0,0.0,Renter,Other,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720210310114000.0,7c48f1f9-3325-411c-82aa-6f5ee0eec64c,2010.0
4337,CLEWISTON,FL,33440.0,2.0,17700.0,0.0,Renter,Mobile Home,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,0.0,120510003004072.0,63e7e4e4-9564-4c13-9f15-837fd858f8aa,2010.0
4337,HIALEAH,FL,33015.0,1.0,30000.0,0.0,Renter,Condo,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860120004000.0,05a62734-1e3c-4eef-8122-6085f33625fd,2010.0
4337,JACKSONVILLE,FL,32254.0,1.0,16560.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,969.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120310027013023.0,595ea3da-def8-4108-a23b-d557410b7502,2010.0
4337,MARATHON,FL,33050.0,5.0,28000.0,0.0,Renter,Mobile Home,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120879711001025.0,682c11ca-6f89-41e4-a645-ff47fc6f9420,2010.0
4337,SUNRISE,FL,33351.0,1.0,45000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110601151000.0,ee4ece20-af51-4fd3-b09a-5b79bf31c6d4,2010.0
4337,DANIA BEACH,FL,33004.0,2.0,60000.0,0.0,Renter,Other,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120110801013006.0,be4196d3-777d-4592-8f6f-25c1e18e1bef,2010.0
4339,BAYAMON,PR,959.0,1.0,15600.0,0.0,Owner,House/Duplex,0.0,1.0,1.0,92.08,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,499.99,720210309032006.0,a81c7b67-7eb4-4c0d-aaf8-c80ae3443144,2010.0
4339,SALINAS,PR,751.0,3.0,13296.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721239528005022.0,c7173fa2-6819-4cf8-be4f-5c80c9e70b5a,2010.0
4586,DALLAS,TX,75220.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,481130072042006.0,0c45837b-0c02-4786-91de-e31e26ee4a88,2020.0
